Date,Price,Open,High,Low,Vol.,Change %
05/30/2023,"1,396.91","1,406.04","1,406.04","1,396.91",152.27M,-0.57%
05/29/2023,"1,404.93","1,405.47","1,406.53","1,401.93",130.21M,0.14%
05/26/2023,"1,402.98","1,402.93","1,405.45","1,397.98",149.78M,0.04%
05/25/2023,"1,402.48","1,408.94","1,411.42","1,402.48",116.41M,-0.51%
05/24/2023,"1,409.62","1,411.36","1,414.66","1,406.27",122.16M,-0.14%
05/23/2023,"1,411.54","1,418.32","1,419.61","1,409.51",106.58M,-0.53%
05/22/2023,"1,419.00","1,423.62","1,425.66","1,416.20",116.27M,-0.67%
05/19/2023,"1,428.54","1,425.45","1,428.54","1,423.65",91.86M,0.04%
05/18/2023,"1,428.04","1,424.74","1,428.04","1,421.92",88.48M,0.26%
05/17/2023,"1,424.34","1,422.01","1,427.40","1,421.34",92.50M,0.06%
05/16/2023,"1,423.50","1,417.92","1,426.12","1,417.92",93.49M,0.43%
05/15/2023,"1,417.37","1,423.53","1,427.36","1,415.94",92.21M,-0.39%
05/12/2023,"1,422.92","1,426.48","1,429.92","1,422.92",153.29M,-0.16%
05/11/2023,"1,425.18","1,425.58","1,428.78","1,424.82",122.49M,-0.04%
05/10/2023,"1,425.68","1,433.11","1,433.68","1,424.53",90.41M,-0.49%
05/09/2023,"1,432.63","1,431.58","1,432.75","1,428.52",95.37M,-0.08%
05/08/2023,"1,433.74","1,432.30","1,438.33","1,430.86",79.48M,0.19%
05/05/2023,"1,431.04","1,423.61","1,431.23","1,421.78",83.06M,0.35%
05/03/2023,"1,425.99","1,423.90","1,425.99","1,415.47",108.56M,-0.01%
05/02/2023,"1,426.11","1,416.21","1,428.32","1,415.92",95.43M,0.72%
04/28/2023,"1,415.95","1,418.24","1,420.50","1,412.84",92.22M,-0.15%
04/27/2023,"1,418.05","1,416.44","1,418.17","1,413.46",87.78M,0.27%
04/26/2023,"1,414.25","1,421.97","1,422.48","1,412.75",108.17M,-0.77%
04/25/2023,"1,425.19","1,422.27","1,427.00","1,420.84",86.17M,0.22%
04/20/2023,"1,422.11","1,428.64","1,428.64","1,418.82",79.99M,-0.21%
04/19/2023,"1,425.07","1,431.57","1,431.57","1,423.05",97.05M,-0.51%
04/18/2023,"1,432.36","1,435.47","1,435.47","1,429.59",76.82M,-0.18%
04/17/2023,"1,434.90","1,434.79","1,436.04","1,429.43",87.63M,-0.02%
04/14/2023,"1,435.13","1,434.84","1,438.28","1,431.81",72.15M,0.06%
04/13/2023,"1,434.22","1,433.87","1,435.01","1,430.89",99.53M,-0.04%
04/12/2023,"1,434.74","1,437.02","1,437.08","1,429.00",92.39M,-0.08%
04/11/2023,"1,435.89","1,429.12","1,435.89","1,426.50",92.74M,0.54%
04/10/2023,"1,428.13","1,427.89","1,429.65","1,425.19",57.42M,0.08%
04/07/2023,"1,427.04","1,424.86","1,427.08","1,421.62",76.32M,0.15%
04/06/2023,"1,424.89","1,431.32","1,431.32","1,416.67",101.72M,-0.33%
04/05/2023,"1,429.55","1,429.29","1,430.20","1,425.71",54.64M,0.00%
04/04/2023,"1,429.61","1,432.24","1,432.83","1,426.63",99.19M,-0.26%
04/03/2023,"1,433.39","1,426.77","1,433.39","1,426.77",96.21M,0.76%
03/31/2023,"1,422.59","1,424.79","1,429.48","1,421.36",138.34M,-0.14%
03/30/2023,"1,424.61","1,417.81","1,425.37","1,415.10",105.76M,0.30%
03/29/2023,"1,420.35","1,407.48","1,422.69","1,407.48",98.99M,0.80%
03/28/2023,"1,409.09","1,401.60","1,409.23","1,398.42",89.16M,0.89%
03/27/2023,"1,396.60","1,400.95","1,404.65","1,396.60",109.24M,-0.22%
03/24/2023,"1,399.70","1,411.13","1,411.67","1,399.70",116.71M,-0.80%
03/23/2023,"1,410.98","1,406.97","1,410.98","1,403.55",106.37M,-0.08%
03/22/2023,"1,412.04","1,408.60","1,413.52","1,406.51",104.36M,0.39%
03/21/2023,"1,406.55","1,407.16","1,412.81","1,403.96",89.71M,0.34%
03/20/2023,"1,401.81","1,408.18","1,408.52","1,400.49",95.55M,-0.70%
03/17/2023,"1,411.73","1,397.28","1,416.92","1,397.23",281.59M,1.45%
03/16/2023,"1,391.60","1,400.82","1,403.93","1,391.04",123.80M,-0.88%
03/15/2023,"1,403.93","1,400.10","1,406.57","1,399.80",158.86M,0.72%
03/14/2023,"1,393.83","1,416.96","1,416.96","1,393.83",208.13M,-1.97%
03/13/2023,"1,421.83","1,419.42","1,423.66","1,409.93",130.37M,-0.79%
03/10/2023,"1,433.08","1,445.80","1,445.80","1,433.08",118.23M,-1.13%
03/09/2023,"1,449.53","1,454.82","1,455.12","1,448.45",112.44M,-0.35%
03/08/2023,"1,454.66","1,455.47","1,458.63","1,451.08",116.58M,-0.27%
03/07/2023,"1,458.67","1,453.97","1,461.42","1,452.64",114.29M,0.41%
03/06/2023,"1,452.68","1,458.77","1,460.98","1,452.12",97.34M,-0.06%
03/03/2023,"1,453.55","1,457.78","1,457.78","1,452.62",101.76M,-0.13%
03/02/2023,"1,455.49","1,451.34","1,457.02","1,447.06",103.78M,0.36%
03/01/2023,"1,450.20","1,454.38","1,454.38","1,444.39",137.11M,-0.27%
02/28/2023,"1,454.19","1,456.49","1,458.97","1,452.43",246.84M,-0.09%
02/27/2023,"1,455.50","1,456.04","1,458.18","1,447.55",173.14M,-0.09%
02/24/2023,"1,456.80","1,458.66","1,460.19","1,448.09",166.74M,-0.06%
02/23/2023,"1,457.65","1,464.58","1,467.63","1,456.30",138.27M,-0.43%
02/22/2023,"1,464.00","1,472.49","1,473.23","1,462.60",142.97M,-0.68%
02/21/2023,"1,474.01","1,474.11","1,477.36","1,471.85",94.23M,0.04%
02/20/2023,"1,473.46","1,474.25","1,477.48","1,471.07",160.27M,-0.23%
02/17/2023,"1,476.90","1,484.03","1,484.76","1,473.15",153.36M,-0.50%
02/16/2023,"1,484.26","1,487.84","1,494.54","1,483.54",128.06M,-0.26%
02/15/2023,"1,488.19","1,482.80","1,488.19","1,478.31",95.42M,0.28%
02/14/2023,"1,483.97","1,477.13","1,485.58","1,476.06",117.99M,0.60%
02/13/2023,"1,475.17","1,474.72","1,475.17","1,469.26",110.90M,0.04%
02/10/2023,"1,474.59","1,465.05","1,476.03","1,463.31",105.72M,0.68%
02/09/2023,"1,464.64","1,471.30","1,471.30","1,463.75",133.46M,-0.42%
02/08/2023,"1,470.75","1,476.39","1,479.95","1,469.01",143.19M,-0.38%
02/07/2023,"1,476.38","1,487.82","1,487.99","1,471.79",157.02M,-0.95%
02/03/2023,"1,490.47","1,490.56","1,493.34","1,485.25",123.56M,0.04%
02/02/2023,"1,489.80","1,488.82","1,493.21","1,485.90",190.42M,0.29%
01/31/2023,"1,485.50","1,493.79","1,493.89","1,485.50",227.21M,-0.93%
01/30/2023,"1,499.39","1,499.75","1,500.95","1,494.15",154.97M,0.12%
01/27/2023,"1,497.55","1,499.97","1,500.91","1,493.07",116.23M,-0.06%
01/26/2023,"1,498.39","1,497.41","1,498.39","1,494.03",94.84M,-0.07%
01/25/2023,"1,499.45","1,501.30","1,501.86","1,494.73",83.47M,-0.06%
01/20/2023,"1,500.33","1,496.88","1,500.33","1,495.80",106.94M,0.27%
01/19/2023,"1,496.22","1,494.80","1,501.71","1,493.42",132.63M,0.05%
01/18/2023,"1,495.50","1,495.31","1,496.63","1,491.05",112.49M,-0.26%
01/17/2023,"1,499.38","1,492.53","1,499.38","1,488.95",109.13M,0.39%
01/16/2023,"1,493.56","1,494.81","1,496.05","1,489.00",118.17M,-0.10%
01/13/2023,"1,495.03","1,488.05","1,495.03","1,488.05",120.95M,0.43%
01/12/2023,"1,488.66","1,488.57","1,491.35","1,486.15",147.71M,0.05%
01/11/2023,"1,487.87","1,487.04","1,489.00","1,484.21",130.15M,0.18%
01/10/2023,"1,485.13","1,490.40","1,491.22","1,480.37",148.94M,-0.56%
01/09/2023,"1,493.42","1,484.56","1,493.42","1,483.93",107.07M,0.87%
01/06/2023,"1,480.55","1,479.53","1,482.39","1,474.48",73.35M,-0.03%
01/05/2023,"1,480.93","1,472.46","1,481.01","1,471.91",114.43M,0.49%
01/04/2023,"1,473.67","1,472.85","1,476.14","1,470.59",99.24M,-0.02%
01/03/2023,"1,473.99","1,488.54","1,488.54","1,473.80",59.80M,-1.44%
12/30/2022,"1,495.49","1,491.93","1,503.33","1,479.13",242.92M,0.26%
12/29/2022,"1,491.63","1,476.27","1,491.63","1,472.54",107.61M,0.78%
12/28/2022,"1,480.11","1,473.55","1,480.11","1,461.18",134.74M,0.37%
12/27/2022,"1,474.69","1,474.39","1,477.43","1,468.15",114.39M,0.00%
12/23/2022,"1,474.68","1,469.16","1,474.87","1,460.57",48.29M,0.43%
12/22/2022,"1,468.35","1,463.79","1,468.35","1,462.41",67.39M,0.40%
12/21/2022,"1,462.55","1,467.01","1,469.42","1,458.82",92.17M,-0.33%
12/20/2022,"1,467.32","1,473.73","1,476.23","1,464.86",93.57M,-0.66%
12/19/2022,"1,477.09","1,476.72","1,477.41","1,471.57",103.22M,-0.10%
12/16/2022,"1,478.54","1,461.76","1,478.54","1,459.31",251.76M,0.78%
12/15/2022,"1,467.13","1,481.78","1,482.11","1,466.25",190.15M,-1.08%
12/14/2022,"1,483.17","1,471.89","1,483.17","1,471.64",203.19M,0.89%
12/13/2022,"1,470.12","1,476.53","1,477.29","1,469.47",139.79M,-0.29%
12/12/2022,"1,474.38","1,475.61","1,475.61","1,468.85",129.73M,-0.19%
12/09/2022,"1,477.19","1,467.90","1,477.42","1,466.76",166.54M,0.77%
12/08/2022,"1,465.93","1,467.37","1,469.12","1,461.78",166.06M,-0.06%
12/07/2022,"1,466.88","1,471.46","1,477.86","1,466.46",218.84M,-0.32%
12/06/2022,"1,471.55","1,468.99","1,473.52","1,467.13",225.29M,0.00%
12/05/2022,"1,471.56","1,482.08","1,482.08","1,470.33",163.27M,-0.69%
12/02/2022,"1,481.80","1,489.36","1,489.36","1,479.70",206.83M,-0.65%
12/01/2022,"1,491.51","1,490.80","1,497.24","1,487.34",266.13M,0.18%
11/30/2022,"1,488.80","1,476.22","1,489.78","1,464.81",597.87M,0.80%
11/29/2022,"1,476.96","1,483.77","1,486.68","1,467.26",297.99M,-0.64%
11/25/2022,"1,486.54","1,501.70","1,504.16","1,481.38",337.65M,-1.02%
11/24/2022,"1,501.88","1,450.68","1,502.11","1,450.68",457.07M,4.04%
11/23/2022,"1,443.50","1,431.90","1,443.50","1,431.61",172.54M,0.15%
11/22/2022,"1,441.29","1,446.72","1,451.31","1,435.02",242.61M,-0.46%
11/21/2022,"1,447.96","1,434.55","1,447.96","1,427.75",332.04M,-0.09%
11/17/2022,"1,449.32","1,446.56","1,449.32","1,441.57",234.93M,0.06%
11/16/2022,"1,448.38","1,447.50","1,448.38","1,440.59",220.51M,-0.15%
11/15/2022,"1,450.54","1,461.51","1,461.51","1,447.87",256.71M,-0.92%
11/14/2022,"1,464.00","1,468.99","1,468.99","1,459.05",248.45M,-0.29%
11/11/2022,"1,468.21","1,467.19","1,468.21","1,459.54",370.67M,1.27%
11/10/2022,"1,449.74","1,442.31","1,453.27","1,440.76",191.91M,0.25%
11/09/2022,"1,446.19","1,443.62","1,447.15","1,439.69",251.22M,0.34%
11/08/2022,"1,441.35","1,447.12","1,447.85","1,433.29",224.56M,-0.05%
11/07/2022,"1,442.12","1,441.18","1,442.66","1,435.39",174.97M,0.27%
11/04/2022,"1,438.28","1,425.52","1,438.28","1,422.08",215.62M,1.26%
11/03/2022,"1,420.38","1,448.32","1,448.32","1,420.38",312.94M,-2.15%
11/02/2022,"1,451.61","1,450.98","1,451.92","1,442.89",176.88M,0.39%
11/01/2022,"1,445.92","1,457.64","1,457.64","1,443.54",191.41M,-0.99%
10/31/2022,"1,460.38","1,450.94","1,468.41","1,450.94",349.21M,0.90%
10/28/2022,"1,447.31","1,454.54","1,456.47","1,442.04",232.51M,-0.47%
10/27/2022,"1,454.09","1,457.96","1,459.86","1,452.28",247.41M,-0.06%
10/26/2022,"1,454.98","1,447.57","1,454.98","1,447.41",252.57M,0.73%
10/25/2022,"1,444.41","1,449.14","1,454.06","1,441.19",205.56M,-0.14%
10/21/2022,"1,446.42","1,435.39","1,446.42","1,433.26",167.32M,0.61%
10/20/2022,"1,437.72","1,414.72","1,437.72","1,411.74",336.73M,1.60%
10/19/2022,"1,415.10","1,402.68","1,415.10","1,400.28",216.94M,1.05%
10/18/2022,"1,400.36","1,392.92","1,400.39","1,389.16",234.39M,1.02%
10/17/2022,"1,386.27","1,383.50","1,389.21","1,376.68",225.97M,0.27%
10/14/2022,"1,382.47","1,381.63","1,391.38","1,381.34",271.51M,0.66%
10/13/2022,"1,373.36","1,384.86","1,385.07","1,372.57",305.86M,-0.52%
10/12/2022,"1,380.57","1,388.28","1,391.47","1,376.54",208.60M,-0.45%
10/11/2022,"1,386.82","1,400.58","1,400.58","1,383.25",225.39M,-1.36%
10/07/2022,"1,406.00","1,421.79","1,421.90","1,405.18",78.28M,-1.02%
10/06/2022,"1,420.43","1,424.75","1,428.13","1,420.43",61.33M,-0.01%
10/05/2022,"1,420.55","1,413.67","1,424.65","1,413.67",202.93M,0.79%
10/04/2022,"1,409.36","1,403.76","1,411.55","1,402.90",171.97M,0.84%
10/03/2022,"1,397.62","1,393.70","1,401.82","1,384.82",205.50M,0.21%
09/30/2022,"1,394.63","1,395.29","1,402.23","1,390.41",283.73M,-0.21%
09/29/2022,"1,397.50","1,407.39","1,410.76","1,395.81",319.31M,-0.31%
09/28/2022,"1,401.89","1,407.32","1,409.13","1,400.41",317.19M,-0.64%
09/27/2022,"1,410.87","1,412.86","1,420.27","1,410.87",307.26M,-0.15%
09/26/2022,"1,413.04","1,423.83","1,423.83","1,411.48",269.20M,-0.84%
09/23/2022,"1,424.98","1,439.11","1,440.29","1,424.98",232.72M,-0.99%
09/22/2022,"1,439.16","1,444.87","1,448.51","1,435.76",232.74M,-0.55%
09/21/2022,"1,447.18","1,459.45","1,459.89","1,447.18",381.23M,-0.95%
09/20/2022,"1,461.10","1,454.42","1,465.58","1,454.42",260.24M,0.66%
09/19/2022,"1,451.52","1,459.51","1,460.91","1,446.04",304.70M,-1.08%
09/15/2022,"1,467.31","1,473.36","1,478.54","1,466.33",311.21M,-0.08%
09/14/2022,"1,468.44","1,475.24","1,480.55","1,468.44",174.11M,-1.30%
09/13/2022,"1,487.84","1,497.40","1,497.88","1,482.38",168.16M,-0.68%
09/12/2022,"1,497.96","1,497.66","1,501.87","1,496.05",139.78M,0.10%
09/09/2022,"1,496.53","1,495.75","1,498.32","1,493.15",121.61M,0.12%
09/08/2022,"1,494.73","1,490.87","1,497.66","1,486.98",163.49M,0.23%
09/07/2022,"1,491.35","1,485.92","1,492.19","1,483.29",162.62M,0.21%
09/06/2022,"1,488.27","1,492.58","1,497.00","1,488.27",163.01M,-0.10%
09/05/2022,"1,489.80","1,492.03","1,494.81","1,486.79",119.86M,-0.09%
09/02/2022,"1,491.18","1,493.12","1,498.61","1,489.23",158.42M,-0.05%
09/01/2022,"1,491.95","1,498.01","1,503.49","1,490.71",221.52M,-1.33%
08/30/2022,"1,512.05","1,500.78","1,512.05","1,496.80",380.09M,0.70%
08/29/2022,"1,501.57","1,486.52","1,506.55","1,481.79",171.24M,0.09%
08/26/2022,"1,500.29","1,496.38","1,507.49","1,495.68",175.72M,0.32%
08/25/2022,"1,495.49","1,470.37","1,495.49","1,470.37",202.21M,1.92%
08/24/2022,"1,467.26","1,484.10","1,487.97","1,464.83",152.86M,-1.03%
08/23/2022,"1,482.57","1,484.92","1,484.92","1,477.54",172.62M,-0.32%
08/22/2022,"1,487.37","1,501.61","1,502.07","1,486.37",169.38M,-1.13%
08/19/2022,"1,504.44","1,516.82","1,519.68","1,502.91",168.46M,-0.80%
08/18/2022,"1,516.62","1,516.78","1,522.52","1,514.67",235.37M,-0.10%
08/17/2022,"1,518.16","1,519.55","1,527.84","1,516.57",341.13M,-0.04%
08/16/2022,"1,518.78","1,504.09","1,518.78","1,503.86",470.90M,0.98%
08/15/2022,"1,504.01","1,506.42","1,510.11","1,503.02",316.95M,-0.14%
08/12/2022,"1,506.19","1,505.07","1,511.80","1,504.21",267.61M,0.04%
08/11/2022,"1,505.56","1,497.81","1,505.56","1,497.81",216.13M,0.89%
08/10/2022,"1,492.33","1,495.72","1,496.25","1,490.22",266.33M,-0.36%
08/09/2022,"1,497.68","1,498.52","1,501.03","1,495.00",102.72M,0.11%
08/08/2022,"1,496.03","1,501.58","1,501.58","1,490.41",122.17M,-0.37%
08/05/2022,"1,501.55","1,505.07","1,505.53","1,497.77",174.90M,-0.41%
08/04/2022,"1,507.71","1,491.66","1,507.71","1,491.66",190.42M,1.15%
08/03/2022,"1,490.57","1,488.58","1,490.57","1,483.01",149.07M,-0.30%
08/02/2022,"1,495.05","1,501.33","1,503.00","1,490.72",159.32M,-0.47%
08/01/2022,"1,502.07","1,492.67","1,503.83","1,490.69",118.04M,0.66%
07/29/2022,"1,492.23","1,491.17","1,497.53","1,488.07",196.95M,0.07%
07/28/2022,"1,491.20","1,472.39","1,491.20","1,472.39",193.90M,1.39%
07/27/2022,"1,470.71","1,464.13","1,470.96","1,460.97",131.41M,0.48%
07/26/2022,"1,463.69","1,466.49","1,466.49","1,459.12",129.77M,-0.38%
07/25/2022,"1,469.22","1,463.78","1,469.22","1,461.28",151.29M,0.23%
07/22/2022,"1,465.80","1,451.09","1,468.48","1,450.73",172.15M,1.07%
07/21/2022,"1,450.32","1,441.16","1,451.33","1,440.05",147.98M,0.93%
07/20/2022,"1,436.98","1,430.02","1,438.37","1,430.02",150.34M,0.58%
07/19/2022,"1,428.76","1,428.69","1,430.86","1,417.16",120.98M,-0.05%
07/18/2022,"1,429.54","1,420.89","1,429.54","1,416.71",164.06M,0.78%
07/15/2022,"1,418.44","1,420.06","1,420.06","1,415.46",115.31M,-0.11%
07/14/2022,"1,420.06","1,408.83","1,420.06","1,408.83",137.94M,0.62%
07/13/2022,"1,411.32","1,421.43","1,421.43","1,410.33",159.99M,-1.04%
07/12/2022,"1,426.08","1,426.19","1,426.19","1,418.50",180.41M,0.02%
07/08/2022,"1,425.79","1,421.26","1,427.20","1,420.63",127.60M,0.50%
07/07/2022,"1,418.69","1,421.04","1,425.85","1,418.69",177.87M,-0.15%
07/06/2022,"1,420.85","1,442.57","1,448.09","1,419.50",174.44M,-1.39%
07/05/2022,"1,440.81","1,441.87","1,444.67","1,435.58",143.10M,0.23%
07/04/2022,"1,437.52","1,449.50","1,449.50","1,437.52",121.11M,-0.84%
07/01/2022,"1,449.74","1,441.62","1,452.32","1,441.62",124.20M,0.38%
06/30/2022,"1,444.22","1,455.50","1,460.30","1,444.22",298.98M,-0.50%
06/29/2022,"1,451.48","1,450.45","1,459.86","1,445.23",252.63M,-0.22%
06/28/2022,"1,454.74","1,438.98","1,455.46","1,431.35",141.13M,1.16%
06/27/2022,"1,438.12","1,438.82","1,441.03","1,431.65",112.77M,0.10%
06/24/2022,"1,436.70","1,431.30","1,440.73","1,431.30",144.22M,0.39%
06/23/2022,"1,431.05","1,434.50","1,441.47","1,427.78",138.75M,0.00%
06/22/2022,"1,431.10","1,461.13","1,461.53","1,431.10",213.44M,-1.84%
06/21/2022,"1,457.88","1,443.30","1,457.88","1,443.26",220.81M,1.15%
06/20/2022,"1,441.24","1,454.40","1,454.40","1,437.23",135.25M,-1.06%
06/17/2022,"1,456.74","1,460.93","1,461.03","1,445.64",422.33M,-1.09%
06/16/2022,"1,472.77","1,469.10","1,476.02","1,461.94",238.65M,0.94%
06/15/2022,"1,459.05","1,480.88","1,480.96","1,453.19",228.05M,-1.50%
06/14/2022,"1,481.28","1,457.86","1,481.72","1,451.18",239.62M,1.12%
06/13/2022,"1,464.83","1,483.76","1,483.76","1,458.85",260.42M,-1.95%
06/10/2022,"1,493.95","1,505.68","1,505.68","1,493.32",201.28M,-1.04%
06/09/2022,"1,509.71","1,523.31","1,526.83","1,508.00",218.44M,-0.93%
06/08/2022,"1,523.86","1,525.90","1,532.72","1,523.86",184.38M,-0.14%
06/07/2022,"1,525.93","1,538.74","1,541.43","1,525.93",170.81M,-0.77%
06/03/2022,"1,537.83","1,551.24","1,551.67","1,537.51",155.52M,-0.78%
06/02/2022,"1,549.90","1,554.72","1,555.54","1,546.29",221.16M,-0.23%
06/01/2022,"1,553.41","1,563.40","1,563.89","1,552.22",276.24M,-1.06%
05/31/2022,"1,570.10","1,544.35","1,570.10","1,537.95",745.94M,1.75%
05/30/2022,"1,543.02","1,546.35","1,547.02","1,540.56",143.22M,-0.24%
05/27/2022,"1,546.76","1,540.70","1,546.76","1,531.56",171.41M,0.36%
05/26/2022,"1,541.15","1,539.72","1,541.75","1,535.89",175.47M,0.36%
05/25/2022,"1,535.56","1,531.77","1,538.82","1,531.22",145.39M,0.28%
05/24/2022,"1,531.30","1,547.84","1,547.84","1,531.30",185.46M,-0.73%
05/23/2022,"1,542.53","1,553.15","1,556.43","1,540.09",161.61M,-0.43%
05/20/2022,"1,549.12","1,552.38","1,558.51","1,549.12",180.83M,-0.02%
05/19/2022,"1,549.41","1,550.24","1,554.53","1,545.02",222.55M,-0.35%
05/18/2022,"1,554.91","1,554.15","1,558.89","1,547.47",208.48M,0.41%
05/17/2022,"1,548.60","1,555.68","1,558.11","1,548.02",247.76M,0.27%
05/13/2022,"1,544.41","1,545.98","1,551.33","1,541.15",261.77M,0.36%
05/12/2022,"1,538.80","1,556.94","1,559.71","1,538.80",207.03M,-1.10%
05/11/2022,"1,555.93","1,555.48","1,559.46","1,552.94",163.93M,0.09%
05/10/2022,"1,554.58","1,551.55","1,559.04","1,548.73",204.42M,0.35%
05/09/2022,"1,549.18","1,563.80","1,563.80","1,546.64",165.66M,-0.97%
05/06/2022,"1,564.34","1,574.15","1,578.54","1,563.93",240.64M,-1.18%
05/05/2022,"1,582.98","1,614.34","1,615.17","1,576.84",226.17M,-1.09%
04/29/2022,"1,600.43","1,602.02","1,605.02","1,595.78",154.25M,0.20%
04/28/2022,"1,597.31","1,593.62","1,600.60","1,590.17",185.35M,0.71%
04/27/2022,"1,585.98","1,591.65","1,593.34","1,585.17",139.71M,-0.67%
04/26/2022,"1,596.68","1,599.72","1,602.69","1,592.47",161.40M,0.42%
04/25/2022,"1,589.98","1,599.38","1,599.38","1,589.98",178.31M,-0.75%
04/22/2022,"1,601.97","1,598.07","1,603.32","1,594.72",146.62M,0.23%
04/21/2022,"1,598.32","1,598.39","1,599.91","1,594.13",157.70M,0.29%
04/20/2022,"1,593.75","1,585.82","1,597.07","1,584.87",217.36M,0.80%
04/18/2022,"1,581.14","1,591.64","1,591.64","1,581.14",100.10M,-0.50%
04/15/2022,"1,589.01","1,596.58","1,596.62","1,589.01",88.77M,-0.42%
04/14/2022,"1,595.70","1,601.10","1,602.38","1,595.70",155.44M,-0.09%
04/13/2022,"1,597.18","1,599.62","1,605.11","1,596.13",170.04M,0.00%
04/12/2022,"1,597.13","1,603.87","1,603.98","1,597.13",171.55M,-0.47%
04/11/2022,"1,604.61","1,607.95","1,613.46","1,603.22",130.84M,-0.17%
04/08/2022,"1,607.29","1,603.73","1,608.11","1,599.20",121.40M,0.41%
04/07/2022,"1,600.79","1,605.51","1,606.13","1,597.95",183.69M,-0.24%
04/06/2022,"1,604.72","1,596.12","1,605.50","1,595.19",144.06M,0.50%
04/05/2022,"1,596.79","1,601.66","1,601.68","1,594.41",133.37M,-0.13%
04/04/2022,"1,598.92","1,602.03","1,602.32","1,594.77",111.27M,-0.22%
04/01/2022,"1,602.41","1,588.29","1,602.41","1,582.09",165.22M,0.95%
03/31/2022,"1,587.36","1,585.17","1,589.06","1,575.54",220.51M,0.26%
03/30/2022,"1,583.22","1,585.55","1,591.40","1,580.88",151.45M,-0.01%
03/29/2022,"1,583.42","1,597.93","1,598.21","1,579.27",165.62M,-0.91%
03/28/2022,"1,597.95","1,606.14","1,606.14","1,595.37",136.65M,-0.33%
03/25/2022,"1,603.30","1,596.63","1,603.69","1,596.63",151.11M,0.27%
03/24/2022,"1,598.97","1,595.85","1,601.16","1,593.53",139.12M,0.07%
03/23/2022,"1,597.88","1,588.78","1,601.83","1,588.78",163.15M,0.76%
03/22/2022,"1,585.81","1,585.53","1,591.67","1,583.97",168.58M,-0.09%
03/21/2022,"1,587.16","1,588.07","1,589.49","1,579.31",160.88M,-0.26%
03/18/2022,"1,591.26","1,593.68","1,594.76","1,583.25",643.46M,0.02%
03/17/2022,"1,590.88","1,577.56","1,592.90","1,577.56",348.32M,1.24%
03/16/2022,"1,571.32","1,554.26","1,571.32","1,554.26",228.37M,0.89%
03/15/2022,"1,557.41","1,564.90","1,566.74","1,554.17",243.17M,-0.64%
03/14/2022,"1,567.44","1,570.70","1,572.60","1,556.10",204.25M,-0.05%
03/11/2022,"1,568.22","1,575.14","1,575.14","1,560.63",178.06M,-0.78%
03/10/2022,"1,580.53","1,570.71","1,581.27","1,567.77",324.24M,1.16%
03/09/2022,"1,562.33","1,550.32","1,568.00","1,543.91",321.14M,1.00%
03/08/2022,"1,546.87","1,566.45","1,566.84","1,540.90",311.08M,-1.63%
03/07/2022,"1,572.56","1,606.27","1,606.56","1,565.57",280.54M,-1.96%
03/04/2022,"1,603.94","1,616.00","1,616.28","1,598.17",237.85M,-0.90%
03/03/2022,"1,618.54","1,608.69","1,618.54","1,600.18",255.94M,1.28%
03/02/2022,"1,598.10","1,601.13","1,606.38","1,592.62",284.33M,0.10%
03/01/2022,"1,596.44","1,608.56","1,620.44","1,593.57",268.88M,-0.74%
02/28/2022,"1,608.28","1,595.74","1,613.49","1,595.74",382.51M,1.04%
02/25/2022,"1,591.72","1,579.07","1,600.49","1,579.07",213.62M,1.13%
02/24/2022,"1,573.89","1,585.56","1,586.07","1,565.24",241.58M,-0.77%
02/23/2022,"1,586.14","1,582.26","1,592.34","1,579.94",166.55M,0.58%
02/22/2022,"1,576.96","1,579.94","1,581.05","1,567.19",189.71M,-0.36%
02/21/2022,"1,582.69","1,601.66","1,603.38","1,578.61",189.24M,-1.27%
02/18/2022,"1,603.05","1,601.74","1,607.42","1,599.80",178.64M,-0.12%
02/17/2022,"1,605.02","1,609.92","1,614.82","1,601.94",201.74M,0.11%
02/16/2022,"1,603.20","1,606.65","1,613.71","1,597.35",179.74M,0.22%
02/15/2022,"1,599.61","1,585.96","1,599.61","1,585.54",221.07M,1.00%
02/14/2022,"1,583.84","1,576.99","1,585.08","1,575.10",168.29M,0.31%
02/11/2022,"1,578.89","1,564.30","1,578.89","1,562.91",159.82M,0.56%
02/10/2022,"1,570.10","1,550.42","1,570.10","1,550.42",201.20M,1.20%
02/09/2022,"1,551.51","1,531.19","1,551.51","1,531.19",221.08M,1.40%
02/08/2022,"1,530.09","1,533.33","1,534.73","1,529.10",151.11M,-0.04%
02/07/2022,"1,530.65","1,525.23","1,535.12","1,525.23",197.02M,0.52%
02/04/2022,"1,522.76","1,526.30","1,526.80","1,518.82",94.91M,-0.19%
02/03/2022,"1,525.73","1,515.92","1,526.62","1,515.25",129.27M,0.89%
01/31/2022,"1,512.27","1,519.72","1,523.63","1,512.27",101.18M,-0.51%
01/28/2022,"1,520.02","1,518.25","1,522.95","1,517.96",103.98M,0.27%
01/27/2022,"1,515.99","1,516.48","1,518.61","1,510.64",120.21M,0.02%
01/26/2022,"1,515.76","1,508.78","1,520.15","1,508.78",140.01M,0.45%
01/25/2022,"1,508.91","1,517.09","1,517.09","1,503.34",158.20M,-0.85%
01/24/2022,"1,521.86","1,521.72","1,525.82","1,518.82",120.10M,-0.34%
01/21/2022,"1,527.06","1,528.81","1,531.25","1,520.80",132.76M,-0.05%
